DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,01,2015,1169,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,01,2016,1236.67,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,01,2017,1222,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,01,2018,1241,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,01,2019,1411.254,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2005,901,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2006,755,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2007,573,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2008,585,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2009,421,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2010,381,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2011,160,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2012,252,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2013,221,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2014,319,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2015,204,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2016,225.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2017,180,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2018,184,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,384,4670,04,2019,256.288,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2005,60,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2006,28,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2007,36,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2008,77,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2009,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2010,27.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2011,71.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2012,93.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2013,95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2014,94.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2015,107.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2016,98.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2017,96.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2018,106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,0100,03,2019,87,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,3000,03,2016,354.66,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,3000,03,2017,4089.24,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,3000,03,2018,3789,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,3000,03,2019,8352.8,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2005,469,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2006,1043,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2007,1154,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2008,1130,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2009,1248,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2010,1331.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2011,1409,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2012,1401.7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2013,1357.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2014,1097,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2015,1395.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2016,1242.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2017,1165.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2018,1035,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4100,03,2019,1309,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2005,52,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2006,124,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2007,104,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2008,129,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2009,129,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2010,123.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2011,143.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2012,133.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2013,138.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2014,115.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2015,151.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2016,133.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2017,142.7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2018,119,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,01,2019,154,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2005,453,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2006,419,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2007,453,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2008,568,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2009,428,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2010,334.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2011,347.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2012,353.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2013,372.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2014,316.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2015,317.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2016,396.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2017,379,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2018,378,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4652,03,2019,373,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2005,87,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2006,226,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2007,240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2008,181.1943,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2009,177.4655,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2010,191.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2011,209.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2012,218.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2013,188.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2014,143.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2015,145,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2016,129.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2017,108.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2018,102,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,01,2019,125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2005,496,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2006,541,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2007,691,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2008,715.248,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2009,387.6619,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2010,325.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2011,346.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2012,287.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2013,280.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2014,293.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2015,293.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2016,263.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2017,249.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2018,316,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,03,2019,338,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,04,2005,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,04,2006,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,388,4670,04,2018,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2005,1249,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2006,1351,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2007,1280,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2008,1290,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2009,1206,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2010,1145,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2011,1195,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2012,1247,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2013,1251,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2014,1318,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2015,1265,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2016,1288,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2017,1327.897,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2018,963.679,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,01,2019,775.116,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2005,177671,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2006,179364,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2007,187613,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2008,185538,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2009,164634,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2010,186681,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2011,175423,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2012,183860,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2013,195608,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2014,187711,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2015,191559,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2016,189434,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2017,191102.776,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2018,188548.034,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,03,2019,186891.99,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2005,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2006,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2007,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2008,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2009,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2010,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2011,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2012,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2013,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2014,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2015,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2016,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2017,3.068,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2018,31.563,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,0100,04,2019,3.526,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2005,134612,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2006,148485,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2007,166369,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2008,165667,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2009,159411,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2010,149324,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2011,149181,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2012,142181,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2013,119743,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2014,111847,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2015,110598,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2016,113938,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2017,119166.631,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2018,104813.157,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,01,2019,97324.893,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2005,3156903,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2006,3450356,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2007,3722279,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2008,3713064,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2009,3615729,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2010,3844997,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2011,4531416,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2012,4731186,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2013,4777978,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2014,4851148,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2015,4551428,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2016,4615551,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2017,4568890.432,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2018,4406587.56,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,3000,03,2019,4185466.275,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2005,317,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2006,281,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2007,286,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2008,291,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2009,265,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2010,250,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2011,243,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2012,240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2013,226,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2014,224,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2015,205,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2016,187,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2017,179.842,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2018,166.478,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,01,2019,210.843,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2005,207255,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2006,197258,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2007,197557,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2008,188225,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2009,167274,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2010,169422,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2011,167325,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2012,170246,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2013,167731,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2014,157874,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2015,157858,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2016,155851,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2017,155714.719,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2018,149207.52,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4100,03,2019,145381.523,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2005,43259,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2006,42437,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2007,42801,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2008,41900,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2009,42229,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2010,43043,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2011,40139,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2012,39142,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2013,40183,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2014,39365,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2015,40291,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2016,39513,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2017,39156.562,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2018,37464.191,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,01,2019,36019.631,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2005,1641,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2006,1666,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2007,620,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2008,480,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2009,629,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2010,798,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2011,2141,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2012,2125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2013,1223,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2014,1112,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2015,1195,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2016,622,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2017,902.244,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2018,1575.631,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,03,2019,1820.076,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2005,384,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2006,234,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2007,395,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2008,523,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2009,1144,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2010,1620,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2011,924,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2012,846,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2013,1286,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2014,2293,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2015,2926,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2016,2285,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2017,2770.535,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2018,2445.656,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4652,04,2019,2297.563,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2005,57700,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2006,54711,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2007,55334,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2008,54603,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2009,50072,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2010,49971,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2011,46080,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2012,45381,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2013,48557,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2014,45670,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2015,45823,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2016,45582,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2017,45619.338,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2018,44574.481,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,01,2019,44286.861,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2005,700,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2006,275,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2007,245,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2008,352,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2009,325,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2010,536,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2011,816,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2012,571,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2013,262,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2014,570,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2015,507,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2016,399,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2017,516.284,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2018,634.223,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,03,2019,780.293,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,04,2005,3413,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,04,2006,4147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,392,4670,04,2007,7642,3,TN,A
