DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,1995,46,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,1996,40,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,1997,17,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,1998,66,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,1999,52,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,2000,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,2002,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,2003,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,03,2004,24,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1990,6,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1991,6,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1992,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1993,8,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1994,8,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1995,10,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1996,10,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1997,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1998,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,178,4670,04,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,0100,01,1990,126,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,0100,03,1990,45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1990,1451,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1991,1360,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1992,1188,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1993,1134,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1994,1226,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1995,1378,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1996,1463,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1997,1381,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1998,1290,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,1999,1290,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,2000,1169,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,2001,1239,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,2002,1164,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,2003,1286,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,01,2004,1398,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1990,115,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1991,120,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1992,98,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1993,110,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1994,45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1995,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1996,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1997,48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1998,53,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,1999,53,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,03,2000,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1990,1150,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1991,1117,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1992,1020,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1993,1012,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1994,1133,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1995,1130,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1996,1125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1997,1128,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1998,1130,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,1999,1174,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,2000,1186,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,2001,1218,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,2002,1181,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,2003,1286,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4100,04,2004,1393,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1990,58,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1991,42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1992,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1993,31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1994,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1996,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1997,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1998,7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,01,1999,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1990,165,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1991,168,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1992,172,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1993,175,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1994,137,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1995,110,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1996,113,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1997,116,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1998,120,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,1999,104,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,2000,114,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,2001,96,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,2002,96,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,2003,116,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4652,03,2004,128,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1990,118,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1991,92,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1992,53,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1993,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1994,19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1996,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1997,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1998,23,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,1999,45,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,01,2000,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1990,253,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1991,260,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1992,262,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1993,265,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1994,206,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1995,186,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1996,188,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1997,158,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1998,164,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,1999,124,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,2000,136,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,2001,109,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,2002,123,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,2003,144,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,180,4670,03,2004,155,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1990,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1991,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1992,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1993,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1994,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1995,3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1996,4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1997,4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1998,4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,1999,4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,2000,4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,2001,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,2002,3.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,2003,3.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4652,03,2004,3.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1990,8.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1991,8.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1992,8.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1993,9.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1994,9.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1995,9.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1996,10.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1997,10.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1998,10.5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,1999,11,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,2000,11,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,2001,7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,2002,4.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,2003,5.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,184,4670,03,2004,11.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,0100,03,2000,0.238826339133402,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,0100,03,2001,44.0805,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,0100,03,2002,51.0897,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,0100,03,2003,72.9853,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,0100,03,2004,60,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1990,420,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1991,350,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1992,543,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1993,564,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1994,546,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1995,708,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1996,612,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1997,616,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1998,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,2000,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,2001,282,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,2002,470,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,2003,517,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4100,03,2004,527,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1990,61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1991,55,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1992,61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1993,63,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1994,102,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1995,100,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1996,77,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1997,81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1998,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,2000,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,2002,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,2003,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,01,2004,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1990,146,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1991,189,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1992,174,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1993,168,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1994,317,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1995,319,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1996,338,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1997,401,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1998,509,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,1999,577,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,2000,540,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,2001,552,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,2002,580,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,2003,515,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4652,03,2004,621,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1990,109,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1991,84,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1992,150,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1993,151,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1994,162,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1995,203,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1996,175,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1997,176,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1998,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,2000,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,2001,86,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,2002,143,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,2003,168,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,01,2004,163,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1990,310,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1991,367,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1992,442,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1993,408,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1994,677,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1995,500,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1996,449,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1997,392,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1998,679,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,1999,681,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,2000,605,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,2001,604,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,2002,542,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,2003,575,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,03,2004,597,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1990,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1991,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1992,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1993,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1994,16,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1995,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1996,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1997,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1998,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,1999,30,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,2000,30,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,2002,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,2003,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,188,4670,04,2004,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1992,120,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1993,105,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1994,96,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1995,75,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1996,64,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1997,49,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1998,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,01,1999,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1992,759,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1993,633,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1994,377,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1995,106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1996,51,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1997,125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1998,230,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,1999,342,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,2000,703,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,2001,639,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,2002,879,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,2003,1028,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,03,2004,1217,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1994,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1996,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1997,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1998,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,0100,04,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1992,68514,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1993,77862,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1994,68096,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1995,74723,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1996,67853,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1997,65254,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1998,59660,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,1999,58919,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,2000,63023,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,2001,76395,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,2002,80572,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,2003,83205,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,01,2004,83528,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1992,27398,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1993,30020,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1994,28234,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1995,10408,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1996,33402,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1997,39729,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1998,41952,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,1999,42142,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,2000,42104,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,2001,41162,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,2002,41207,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,2003,43274,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,03,2004,40037,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,1998,0,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,1999,0,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,2000,0,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,2001,9329,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,2002,13764,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,2003,12996,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,3000,04,2004,13209,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1992,1917,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1993,1895,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1994,1577,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1995,1500,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1996,1469,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1997,1533,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,191,4100,01,1998,1589,3,TN,A
